atom_id	image_name	token	predicted_centroid	centroid_correct	predicted_knn	knn_correct	nearest_distance	snapshot_path
3359	page-003.jpg	c:1	c:1	yes	c:1	yes	21.7733	atoms\c_1\page-003.jpg\3359.svg
3383	page-003.jpg	h:2	h:2	yes	h:2	yes	10.2586	atoms\h_2\page-003.jpg\3383.svg
3334	page-003.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-003.jpg\3334.svg
3380	page-003.jpg	l:1	l:1	yes	l:1	yes	17.3834	atoms\l_1\page-003.jpg\3380.svg
3381	page-003.jpg	f:1	f:1	yes	f:1	yes	11.8065	atoms\f_1\page-003.jpg\3381.svg
3382	page-003.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-003.jpg\3382.svg
3377	page-003.jpg	a:1	a:1	yes	a:1	yes	8.2275	atoms\a_1\page-003.jpg\3377.svg
3376	page-003.jpg	e:1	d:1	no	e:1	yes	22.2957	atoms\e_1\page-003.jpg\3376.svg
3365	page-003.jpg	b:1	g:1	no	b:1	yes	7.8884	atoms\b_1\page-003.jpg\3365.svg
3360	page-003.jpg	c:1	c:1	yes	c:1	yes	22.6360	atoms\c_1\page-003.jpg\3360.svg
3378	page-003.jpg	a:1	a:1	yes	a:1	yes	6.8634	atoms\a_1\page-003.jpg\3378.svg
3379	page-003.jpg	c:2	c:2	yes	c:2	yes	14.7234	atoms\c_2\page-003.jpg\3379.svg
3348	page-003.jpg	g:1	g:1	yes	g:1	yes	7.6537	atoms\g_1\page-003.jpg\3348.svg
3335	page-003.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-003.jpg\3335.svg
3341	page-003.jpg	h:1	h:1	yes	h:1	yes	6.7916	atoms\h_1\page-003.jpg\3341.svg
3325	page-003.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-003.jpg\3325.svg
3355	page-003.jpg	c:1	c:1	yes	c:1	yes	22.8112	atoms\c_1\page-003.jpg\3355.svg
3386	page-003.jpg	h:2	h:2	yes	h:2	yes	9.7685	atoms\h_2\page-003.jpg\3386.svg
3326	page-003.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-003.jpg\3326.svg
3338	page-003.jpg	h:1	h:1	yes	h:1	yes	6.7916	atoms\h_1\page-003.jpg\3338.svg
3327	page-003.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-003.jpg\3327.svg
3356	page-003.jpg	c:1	c:1	yes	c:1	yes	32.4238	atoms\c_1\page-003.jpg\3356.svg
3385	page-003.jpg	h:2	h:2	yes	h:2	yes	10.1320	atoms\h_2\page-003.jpg\3385.svg
3328	page-003.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-003.jpg\3328.svg
3339	page-003.jpg	h:1	h:1	yes	h:1	yes	6.7916	atoms\h_1\page-003.jpg\3339.svg
3329	page-003.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-003.jpg\3329.svg
3357	page-003.jpg	c:1	c:1	yes	c:1	yes	31.7948	atoms\c_1\page-003.jpg\3357.svg
3384	page-003.jpg	h:2	h:2	yes	h:2	yes	11.3804	atoms\h_2\page-003.jpg\3384.svg
3349	page-003.jpg	c:1	c:1	yes	c:1	yes	12.6490	atoms\c_1\page-003.jpg\3349.svg
3308	page-003.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-003.jpg\3308.svg
3342	page-003.jpg	g:1	g:1	yes	g:1	yes	8.3426	atoms\g_1\page-003.jpg\3342.svg
3309	page-003.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-003.jpg\3309.svg
3307	page-003.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-003.jpg\3307.svg
3336	page-003.jpg	h:1	h:1	yes	h:1	yes	6.7916	atoms\h_1\page-003.jpg\3336.svg
3314	page-003.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-003.jpg\3314.svg
3344	page-003.jpg	g:1	g:1	yes	g:1	yes	8.1566	atoms\g_1\page-003.jpg\3344.svg
3315	page-003.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-003.jpg\3315.svg
3316	page-003.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-003.jpg\3316.svg
3369	page-003.jpg	a:1	a:1	yes	a:1	yes	7.9470	atoms\a_1\page-003.jpg\3369.svg
3362	page-003.jpg	b:1	b:1	yes	b:1	yes	10.6201	atoms\b_1\page-003.jpg\3362.svg
3351	page-003.jpg	c:1	c:1	yes	c:1	yes	19.4464	atoms\c_1\page-003.jpg\3351.svg
3370	page-003.jpg	a:1	a:1	yes	a:1	yes	7.3603	atoms\a_1\page-003.jpg\3370.svg
3317	page-003.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-003.jpg\3317.svg
3390	page-003.jpg	f:1	f:1	yes	f:1	yes	1.5939	atoms\f_1\page-003.jpg\3390.svg
3391	page-003.jpg	l:1	l:1	yes	l:1	yes	15.9250	atoms\l_1\page-003.jpg\3391.svg
3392	page-003.jpg	f:1	f:1	yes	f:1	yes	1.5939	atoms\f_1\page-003.jpg\3392.svg
3393	page-003.jpg	i:1	i:1	yes	i:1	yes	13.8467	atoms\i_1\page-003.jpg\3393.svg
3394	page-003.jpg	d:1	d:1	yes	d:1	yes	11.3101	atoms\d_1\page-003.jpg\3394.svg
3688	page-003.jpg	n:1	h:1	no	h:1	no	18.4210	atoms\n_1\page-003.jpg\3688.svg
3318	page-003.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-003.jpg\3318.svg
3345	page-003.jpg	g:1	g:1	yes	g:1	yes	10.9279	atoms\g_1\page-003.jpg\3345.svg
3319	page-003.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-003.jpg\3319.svg
3320	page-003.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-003.jpg\3320.svg
3352	page-003.jpg	c:1	c:1	yes	c:1	yes	12.6490	atoms\c_1\page-003.jpg\3352.svg
3411	page-003.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-003.jpg\3411.svg
3449	page-003.jpg	a:1	a:1	yes	a:1	yes	7.1979	atoms\a_1\page-003.jpg\3449.svg
3475	page-003.jpg	m:1	m:1	yes	m:1	yes	17.0349	atoms\m_1\page-003.jpg\3475.svg
3440	page-003.jpg	c:1	c:1	yes	c:1	yes	20.8970	atoms\c_1\page-003.jpg\3440.svg
3450	page-003.jpg	a:1	a:1	yes	a:1	yes	11.8317	atoms\a_1\page-003.jpg\3450.svg
3432	page-003.jpg	b:1	h:2	no	b:1	yes	17.4868	atoms\b_1\page-003.jpg\3432.svg
3476	page-003.jpg	d:1	d:1	yes	d:1	yes	15.9992	atoms\d_1\page-003.jpg\3476.svg
3456	page-003.jpg	g:1	g:1	yes	d:1	no	9.9613	atoms\g_1\page-003.jpg\3456.svg
3412	page-003.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-003.jpg\3412.svg
3413	page-003.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-003.jpg\3413.svg
3414	page-003.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-003.jpg\3414.svg
3462	page-003.jpg	f:1	f:1	yes	f:1	yes	1.5939	atoms\f_1\page-003.jpg\3462.svg
3464	page-003.jpg	f:1	f:1	yes	f:1	yes	1.5939	atoms\f_1\page-003.jpg\3464.svg
3470	page-003.jpg	j:1	j:1	yes	j:1	yes	5.3437	atoms\j_1\page-003.jpg\3470.svg
3427	page-003.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-003.jpg\3427.svg
3428	page-003.jpg	h:1	h:1	yes	h:1	yes	6.7916	atoms\h_1\page-003.jpg\3428.svg
3447	page-003.jpg	a:1	a:1	yes	a:1	yes	9.1560	atoms\a_1\page-003.jpg\3447.svg
3431	page-003.jpg	b:1	b:1	yes	b:1	yes	10.7528	atoms\b_1\page-003.jpg\3431.svg
3438	page-003.jpg	c:1	m:1	no	c:1	yes	23.9359	atoms\c_1\page-003.jpg\3438.svg
3448	page-003.jpg	a:1	a:1	yes	a:1	yes	11.4476	atoms\a_1\page-003.jpg\3448.svg
3437	page-003.jpg	c:1	c:1	yes	c:1	yes	12.6490	atoms\c_1\page-003.jpg\3437.svg
3406	page-003.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-003.jpg\3406.svg
3439	page-003.jpg	c:1	c:1	yes	c:1	yes	21.8009	atoms\c_1\page-003.jpg\3439.svg
3471	page-003.jpg	h:2	h:2	yes	a:1	no	13.9706	atoms\h_2\page-003.jpg\3471.svg
3690	page-003.jpg	n:1	n:1	yes	n:1	yes	18.9363	atoms\n_1\page-003.jpg\3690.svg
3407	page-003.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-003.jpg\3407.svg
3455	page-003.jpg	g:1	g:1	yes	g:1	yes	7.8032	atoms\g_1\page-003.jpg\3455.svg
3408	page-003.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-003.jpg\3408.svg
3409	page-003.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-003.jpg\3409.svg
3410	page-003.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-003.jpg\3410.svg
3426	page-003.jpg	h:1	h:1	yes	h:1	yes	16.7407	atoms\h_1\page-003.jpg\3426.svg
3420	page-003.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-003.jpg\3420.svg
3451	page-003.jpg	a:1	a:1	yes	a:1	yes	10.3695	atoms\a_1\page-003.jpg\3451.svg
3433	page-003.jpg	b:1	b:1	yes	b:1	yes	10.5120	atoms\b_1\page-003.jpg\3433.svg
3443	page-003.jpg	c:1	c:1	yes	c:1	yes	23.1916	atoms\c_1\page-003.jpg\3443.svg
3452	page-003.jpg	a:1	a:1	yes	a:1	yes	13.0448	atoms\a_1\page-003.jpg\3452.svg
3457	page-003.jpg	g:1	g:1	yes	g:1	yes	9.2116	atoms\g_1\page-003.jpg\3457.svg
3421	page-003.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-003.jpg\3421.svg
3422	page-003.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-003.jpg\3422.svg
3429	page-003.jpg	h:1	h:1	yes	h:1	yes	6.7916	atoms\h_1\page-003.jpg\3429.svg
3423	page-003.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-003.jpg\3423.svg
3444	page-003.jpg	c:1	c:1	yes	c:1	yes	23.6595	atoms\c_1\page-003.jpg\3444.svg
3474	page-003.jpg	h:2	h:2	yes	h:2	yes	12.4425	atoms\h_2\page-003.jpg\3474.svg
3424	page-003.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-003.jpg\3424.svg
3485	page-003.jpg	i:1	i:1	yes	i:1	yes	18.9264	atoms\i_1\page-003.jpg\3485.svg
3415	page-003.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-003.jpg\3415.svg
3441	page-003.jpg	c:1	c:1	yes	c:1	yes	27.2564	atoms\c_1\page-003.jpg\3441.svg
3472	page-003.jpg	h:2	h:2	yes	h:2	yes	10.2352	atoms\h_2\page-003.jpg\3472.svg
3416	page-003.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-003.jpg\3416.svg
3465	page-003.jpg	f:1	f:1	yes	f:1	yes	1.5939	atoms\f_1\page-003.jpg\3465.svg
3466	page-003.jpg	f:1	f:1	yes	f:1	yes	1.5939	atoms\f_1\page-003.jpg\3466.svg
3654	page-003.jpg	i:1	i:1	yes	i:1	yes	14.9931	atoms\i_1\page-003.jpg\3654.svg
3655	page-003.jpg	d:1	d:1	yes	d:1	yes	13.4176	atoms\d_1\page-003.jpg\3655.svg
3417	page-003.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-003.jpg\3417.svg
3467	page-003.jpg	f:1	f:1	yes	f:1	yes	1.5939	atoms\f_1\page-003.jpg\3467.svg
3479	page-003.jpg	l:1	l:1	yes	l:1	yes	17.9727	atoms\l_1\page-003.jpg\3479.svg
3480	page-003.jpg	f:1	f:1	yes	f:1	yes	1.5939	atoms\f_1\page-003.jpg\3480.svg
3481	page-003.jpg	i:1	i:1	yes	i:1	yes	13.7379	atoms\i_1\page-003.jpg\3481.svg
3477	page-003.jpg	d:1	d:1	yes	d:1	yes	13.8206	atoms\d_1\page-003.jpg\3477.svg
1035	page-003.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-003.jpg\1035.svg
1040	page-003.jpg	a:1	a:1	yes	a:1	yes	11.3013	atoms\a_1\page-003.jpg\1040.svg
1041	page-003.jpg	b:1	b:1	yes	b:1	yes	17.8225	atoms\b_1\page-003.jpg\1041.svg
1042	page-003.jpg	c:1	c:1	yes	c:1	yes	12.6490	atoms\c_1\page-003.jpg\1042.svg
1043	page-003.jpg	a:1	a:1	yes	a:1	yes	13.2638	atoms\a_1\page-003.jpg\1043.svg
1038	page-003.jpg	g:1	g:1	yes	g:1	yes	9.2371	atoms\g_1\page-003.jpg\1038.svg
1036	page-003.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-003.jpg\1036.svg
1037	page-003.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-003.jpg\1037.svg
1044	page-003.jpg	f:1	f:1	yes	f:1	yes	1.5939	atoms\f_1\page-003.jpg\1044.svg
1045	page-003.jpg	f:1	f:1	yes	f:1	yes	1.5939	atoms\f_1\page-003.jpg\1045.svg
1046	page-003.jpg	i:1	i:1	yes	i:1	yes	16.5581	atoms\i_1\page-003.jpg\1046.svg
1047	page-003.jpg	d:1	d:1	yes	d:1	yes	10.7682	atoms\d_1\page-003.jpg\1047.svg
3691	page-003.jpg	n:1	n:1	yes	e:1	no	21.5461	atoms\n_1\page-003.jpg\3691.svg
3403	page-003.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-003.jpg\3403.svg
3454	page-003.jpg	g:1	g:1	yes	g:1	yes	7.8815	atoms\g_1\page-003.jpg\3454.svg
3404	page-003.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-003.jpg\3404.svg
3405	page-003.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-003.jpg\3405.svg
3692	page-003.jpg	n:1	n:1	yes	j:1	no	19.0074	atoms\n_1\page-003.jpg\3692.svg
3401	page-003.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-003.jpg\3401.svg
3453	page-003.jpg	g:1	g:1	yes	g:1	yes	9.8237	atoms\g_1\page-003.jpg\3453.svg
3402	page-003.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-003.jpg\3402.svg
3436	page-003.jpg	c:1	c:1	yes	c:1	yes	12.6490	atoms\c_1\page-003.jpg\3436.svg
3461	page-003.jpg	f:1	f:1	yes	f:1	yes	1.5939	atoms\f_1\page-003.jpg\3461.svg
3469	page-003.jpg	j:1	j:1	yes	j:1	yes	5.3437	atoms\j_1\page-003.jpg\3469.svg
3418	page-003.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-003.jpg\3418.svg
3442	page-003.jpg	c:1	c:1	yes	c:1	yes	23.7050	atoms\c_1\page-003.jpg\3442.svg
3473	page-003.jpg	h:2	h:2	yes	h:2	yes	9.9023	atoms\h_2\page-003.jpg\3473.svg
3419	page-003.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-003.jpg\3419.svg
3468	page-003.jpg	f:1	f:1	yes	f:1	yes	1.5939	atoms\f_1\page-003.jpg\3468.svg
3484	page-003.jpg	l:1	l:1	yes	l:1	yes	11.8613	atoms\l_1\page-003.jpg\3484.svg
3483	page-003.jpg	f:1	f:1	yes	f:1	yes	1.5939	atoms\f_1\page-003.jpg\3483.svg
3482	page-003.jpg	i:1	i:1	yes	i:1	yes	12.9467	atoms\i_1\page-003.jpg\3482.svg
3478	page-003.jpg	d:1	d:1	yes	d:1	yes	14.8707	atoms\d_1\page-003.jpg\3478.svg
3435	page-003.jpg	c:1	c:1	yes	c:1	yes	12.6490	atoms\c_1\page-003.jpg\3435.svg
3445	page-003.jpg	a:1	a:1	yes	a:1	yes	9.9268	atoms\a_1\page-003.jpg\3445.svg
3400	page-003.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-003.jpg\3400.svg
3430	page-003.jpg	b:1	b:1	yes	b:1	yes	11.6805	atoms\b_1\page-003.jpg\3430.svg
3434	page-003.jpg	c:1	m:1	no	c:1	yes	25.1272	atoms\c_1\page-003.jpg\3434.svg
3446	page-003.jpg	a:1	a:1	yes	a:1	yes	8.1109	atoms\a_1\page-003.jpg\3446.svg
3399	page-003.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-003.jpg\3399.svg
3425	page-003.jpg	h:1	h:1	yes	h:1	yes	6.7916	atoms\h_1\page-003.jpg\3425.svg
3513	page-003.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-003.jpg\3513.svg
3629	page-003.jpg	a:1	a:1	yes	h:1	no	14.6523	atoms\a_1\page-003.jpg\3629.svg
3515	page-003.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-003.jpg\3515.svg
3613	page-003.jpg	b:1	g:1	no	b:1	yes	8.1490	atoms\b_1\page-003.jpg\3613.svg
3547	page-003.jpg	c:1	c:1	yes	c:1	yes	22.5687	atoms\c_1\page-003.jpg\3547.svg
3630	page-003.jpg	a:1	a:1	yes	a:1	yes	11.2423	atoms\a_1\page-003.jpg\3630.svg
3569	page-003.jpg	g:1	g:1	yes	g:1	yes	8.2459	atoms\g_1\page-003.jpg\3569.svg
3514	page-003.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-003.jpg\3514.svg
3516	page-003.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-003.jpg\3516.svg
3582	page-003.jpg	f:1	f:1	yes	f:1	yes	1.5939	atoms\f_1\page-003.jpg\3582.svg
3649	page-003.jpg	j:1	j:1	yes	j:1	yes	5.3437	atoms\j_1\page-003.jpg\3649.svg
3517	page-003.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-003.jpg\3517.svg
3594	page-003.jpg	i:1	i:1	yes	i:1	yes	16.1130	atoms\i_1\page-003.jpg\3594.svg
3603	page-003.jpg	d:1	d:1	yes	d:1	yes	11.4044	atoms\d_1\page-003.jpg\3603.svg
3492	page-003.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-003.jpg\3492.svg
3539	page-003.jpg	c:1	c:1	yes	c:1	yes	21.8642	atoms\c_1\page-003.jpg\3539.svg
3561	page-003.jpg	h:2	h:2	yes	h:2	yes	9.3717	atoms\h_2\page-003.jpg\3561.svg
3493	page-003.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-003.jpg\3493.svg
3564	page-003.jpg	g:1	g:1	yes	g:1	yes	10.0304	atoms\g_1\page-003.jpg\3564.svg
3494	page-003.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-003.jpg\3494.svg
3495	page-003.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-003.jpg\3495.svg
3574	page-003.jpg	f:1	f:1	yes	f:1	yes	1.5939	atoms\f_1\page-003.jpg\3574.svg
3575	page-003.jpg	f:1	f:1	yes	f:1	yes	1.5939	atoms\f_1\page-003.jpg\3575.svg
3590	page-003.jpg	i:1	i:1	yes	i:1	yes	13.9972	atoms\i_1\page-003.jpg\3590.svg
3599	page-003.jpg	d:1	d:1	yes	d:1	yes	10.6868	atoms\d_1\page-003.jpg\3599.svg
3694	page-003.jpg	n:1	n:1	yes	n:1	yes	18.7746	atoms\n_1\page-003.jpg\3694.svg
5515	page-003.jpg	c:2	c:2	yes	c:2	yes	25.3016	atoms\c_2\page-003.jpg\5515.svg
3568	page-003.jpg	g:1	g:1	yes	b:1	no	8.2872	atoms\g_1\page-003.jpg\3568.svg
3508	page-003.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-003.jpg\3508.svg
3509	page-003.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-003.jpg\3509.svg
3646	page-003.jpg	h:1	h:1	yes	h:1	yes	6.7916	atoms\h_1\page-003.jpg\3646.svg
3622	page-003.jpg	a:1	a:1	yes	a:1	yes	12.3719	atoms\a_1\page-003.jpg\3622.svg
3510	page-003.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-003.jpg\3510.svg
3624	page-003.jpg	b:1	b:1	yes	b:1	yes	13.6660	atoms\b_1\page-003.jpg\3624.svg
3545	page-003.jpg	c:1	m:1	no	c:1	yes	26.9625	atoms\c_1\page-003.jpg\3545.svg
3623	page-003.jpg	a:1	a:1	yes	a:1	yes	7.8854	atoms\a_1\page-003.jpg\3623.svg
3611	page-003.jpg	b:1	g:1	no	b:1	yes	8.2299	atoms\b_1\page-003.jpg\3611.svg
3625	page-003.jpg	d:1	d:1	yes	d:1	yes	14.9898	atoms\d_1\page-003.jpg\3625.svg
3511	page-003.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-003.jpg\3511.svg
5516	page-003.jpg	b:1	g:1	no	b:1	yes	8.3113	atoms\b_1\page-003.jpg\5516.svg
3543	page-003.jpg	c:1	c:1	yes	c:1	yes	12.6490	atoms\c_1\page-003.jpg\3543.svg
5510	page-003.jpg	a:1	a:1	yes	a:1	yes	8.7217	atoms\a_1\page-003.jpg\5510.svg
5512	page-003.jpg	e:1	a:1	no	e:1	yes	21.5819	atoms\e_1\page-003.jpg\5512.svg
5513	page-003.jpg	b:1	g:1	no	b:1	yes	7.9376	atoms\b_1\page-003.jpg\5513.svg
5514	page-003.jpg	c:1	c:1	yes	c:1	yes	22.9445	atoms\c_1\page-003.jpg\5514.svg
5511	page-003.jpg	a:1	a:1	yes	a:1	yes	6.8880	atoms\a_1\page-003.jpg\5511.svg
3544	page-003.jpg	c:1	c:1	yes	c:1	yes	12.6490	atoms\c_1\page-003.jpg\3544.svg
3581	page-003.jpg	f:1	f:1	yes	f:1	yes	1.5939	atoms\f_1\page-003.jpg\3581.svg
3648	page-003.jpg	j:1	j:1	yes	j:1	yes	5.3437	atoms\j_1\page-003.jpg\3648.svg
3693	page-003.jpg	n:1	n:1	yes	h:1	no	18.8373	atoms\n_1\page-003.jpg\3693.svg
3496	page-003.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-003.jpg\3496.svg
3565	page-003.jpg	g:1	g:1	yes	g:1	yes	7.7461	atoms\g_1\page-003.jpg\3565.svg
3497	page-003.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-003.jpg\3497.svg
3498	page-003.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-003.jpg\3498.svg
3618	page-003.jpg	a:1	a:1	yes	a:1	yes	10.2525	atoms\a_1\page-003.jpg\3618.svg
3500	page-003.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-003.jpg\3500.svg
3609	page-003.jpg	b:1	g:1	no	b:1	yes	8.6089	atoms\b_1\page-003.jpg\3609.svg
3540	page-003.jpg	c:1	c:1	yes	c:1	yes	21.2090	atoms\c_1\page-003.jpg\3540.svg
3619	page-003.jpg	a:1	a:1	yes	a:1	yes	6.8110	atoms\a_1\page-003.jpg\3619.svg
3566	page-003.jpg	g:1	g:1	yes	g:1	yes	9.6365	atoms\g_1\page-003.jpg\3566.svg
3499	page-003.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-003.jpg\3499.svg
3501	page-003.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-003.jpg\3501.svg
3576	page-003.jpg	f:1	f:1	yes	f:1	yes	1.5939	atoms\f_1\page-003.jpg\3576.svg
3640	page-003.jpg	k:1	k:1	yes	k:1	yes	11.9549	atoms\k_1\page-003.jpg\3640.svg
3577	page-003.jpg	f:1	f:1	yes	f:1	yes	1.5939	atoms\f_1\page-003.jpg\3577.svg
3591	page-003.jpg	i:1	i:1	yes	i:1	yes	16.6736	atoms\i_1\page-003.jpg\3591.svg
3600	page-003.jpg	d:1	d:1	yes	d:1	yes	12.3434	atoms\d_1\page-003.jpg\3600.svg
3541	page-003.jpg	c:1	c:1	yes	c:1	yes	12.6490	atoms\c_1\page-003.jpg\3541.svg
3620	page-003.jpg	a:1	a:1	yes	a:1	yes	7.3747	atoms\a_1\page-003.jpg\3620.svg
3610	page-003.jpg	b:1	b:1	yes	b:1	yes	11.2822	atoms\b_1\page-003.jpg\3610.svg
3542	page-003.jpg	c:1	m:1	no	d:1	no	26.7051	atoms\c_1\page-003.jpg\3542.svg
3621	page-003.jpg	a:1	a:1	yes	a:1	yes	8.2034	atoms\a_1\page-003.jpg\3621.svg
3502	page-003.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-003.jpg\3502.svg
3578	page-003.jpg	f:1	f:1	yes	f:1	yes	1.5939	atoms\f_1\page-003.jpg\3578.svg
3641	page-003.jpg	k:1	k:1	yes	k:1	yes	14.5960	atoms\k_1\page-003.jpg\3641.svg
3579	page-003.jpg	f:1	f:1	yes	f:1	yes	1.5939	atoms\f_1\page-003.jpg\3579.svg
3592	page-003.jpg	i:1	i:1	yes	i:1	yes	21.5003	atoms\i_1\page-003.jpg\3592.svg
3601	page-003.jpg	d:1	d:1	yes	d:1	yes	20.0867	atoms\d_1\page-003.jpg\3601.svg
3503	page-003.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-003.jpg\3503.svg
3567	page-003.jpg	g:1	g:1	yes	g:1	yes	8.2806	atoms\g_1\page-003.jpg\3567.svg
3504	page-003.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-003.jpg\3504.svg
3505	page-003.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-003.jpg\3505.svg
3506	page-003.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-003.jpg\3506.svg
3645	page-003.jpg	h:1	h:1	yes	h:1	yes	6.7916	atoms\h_1\page-003.jpg\3645.svg
3518	page-003.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-003.jpg\3518.svg
3548	page-003.jpg	c:1	c:1	yes	c:1	yes	23.8717	atoms\c_1\page-003.jpg\3548.svg
3598	page-003.jpg	h:2	h:2	yes	h:2	yes	10.4529	atoms\h_2\page-003.jpg\3598.svg
3519	page-003.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-003.jpg\3519.svg
3583	page-003.jpg	f:1	f:1	yes	f:1	yes	1.5939	atoms\f_1\page-003.jpg\3583.svg
3549	page-003.jpg	c:1	c:1	yes	c:1	yes	12.6490	atoms\c_1\page-003.jpg\3549.svg
3520	page-003.jpg	e:1	e:1	yes	e:1	yes	2.2832	atoms\e_1\page-003.jpg\3520.svg
3631	page-003.jpg	a:1	a:1	yes	a:1	yes	8.2790	atoms\a_1\page-003.jpg\3631.svg
3614	page-003.jpg	b:1	g:1	no	g:1	no	7.7392	atoms\b_1\page-003.jpg\3614.svg
3551	page-003.jpg	c:1	c:1	yes	c:1	yes	23.5043	atoms\c_1\page-003.jpg\3551.svg
3632	page-003.jpg	a:1	a:1	yes	a:1	yes	6.8748	atoms\a_1\page-003.jpg\3632.svg
